,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,Label2
12786,stair,825255447,OPTDC-1S12P4MV BIM DESIGN TEMPLATE BOD v1.3,825255447:1167679,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12787,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703425,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12788,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703601,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12789,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504207,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12790,stair,-1084757758,BUILDING 1,-1084757758:1167679,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12791,stair,515742391,Cincinnati Marriott Hotel at River Center,515742391:1758706,STAIR 'A',stair 'a',a18,bike bikes stairs stair,Stairs
12792,stair,-287322481,BLOCK 38,-287322481:7330129,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12793,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23334459,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12794,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:3158868,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12795,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703600,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12796,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2408622,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12797,stair,-287322481,BLOCK 38,-287322481:5416377,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12798,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703262,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12799,stair,675219469,"REPO (Real Estate Portfolio Office, Inc.)",675219469:2244503,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12800,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703262,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12801,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703002,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12802,stair,-1755606837,BLOCK 38,-1755606837:6236008,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12803,stair,2102479884,USAA CO3E RENOVATION,2102479884:2743580,STAIR,stair,a18,bike bikes stairs stair,Stairs
12804,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23275989,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12805,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2408468,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12806,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703188,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12807,stair,515742391,Cincinnati Marriott Hotel at River Center,515742391:1765073,STAIR 'C',stair 'c',a18,bike bikes stairs stair,Stairs
12808,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703597,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12809,stair,-1789754593,POV T1 BLOCK A & C,-1789754593:3971044,STAIR E,stair e,a18,bike bikes stairs stair,Stairs
12810,stair,-1001064926,BENNINGTON SCHOOL DISTRICT OFFICE 2ND FLOOR FIT-OUT,-1001064926:3464029,STAIR,stair,a18,bike bikes stairs stair,Stairs
12811,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2392786,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12812,stair,2118782776,CLOUDFLARE SF,2118782776:6953386,(E) STAIR,(e) stair,a18,bike bikes stairs stair,Stairs
12813,stair,675219469,"REPO (Real Estate Portfolio Office, Inc.)",675219469:2207213,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12814,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703002,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12815,stair,614804390,UNIVERSITY PLACE,614804390:5493326,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12816,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299367,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12817,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703368,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12818,stair,324661123,SEA 140 - EMPIRE,324661123:4681446,STAIR,stair,a18,bike bikes stairs stair,Stairs
12819,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:11745046,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12820,stair,-352043833,USAA CO3E RENOVATION,-352043833:2743580,STAIR,stair,a18,bike bikes stairs stair,Stairs
12821,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703429,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12822,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:3158870,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12823,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23295839,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12824,stair,-1755606837,BLOCK 38,-1755606837:6236199,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12825,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032015,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12826,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703643,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12827,stair,-1789754593,POV T1 BLOCK A & C,-1789754593:3971043,STAIR D,stair d,a18,bike bikes stairs stair,Stairs
12828,stair,-287322481,BLOCK 38,-287322481:5416702,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12829,stair,-287322481,BLOCK 38,-287322481:5416535,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12830,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504215,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12831,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:3158875,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12832,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:3158875,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12833,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23331156,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12834,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1687938,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12835,stair,-1789754593,POV T1 BLOCK A & C,-1789754593:3971979,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12836,stair,-1001064926,BENNINGTON SCHOOL DISTRICT OFFICE 2ND FLOOR FIT-OUT,-1001064926:3464095,STAIR,stair,a18,bike bikes stairs stair,Stairs
12837,stair,1910451546,SEA 140 - EMPIRE,1910451546:4681440,STAIR,stair,a18,bike bikes stairs stair,Stairs
12838,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703262,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12839,stair,-1755606837,BLOCK 38,-1755606837:9768389,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12840,stair,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2882536,WEST STAIR,west stair,a18,bike bikes stairs stair,Stairs
12841,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23331157,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12842,stair,-352492920,POV T1 BLOCK A & C,-352492920:23341925,STAIR D,stair d,a18,bike bikes stairs stair,Stairs
12843,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2592543,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12844,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23276595,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12845,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032098,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12846,stair,-1755606837,BLOCK 38,-1755606837:856358,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12847,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2411436,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12848,stair,275271178,84TH AND HIGHWAY 2 LINCOLN OFFICE BUILDING,275271178:3324322,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12849,stair,-1755606837,BLOCK 38,-1755606837:9768452,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12850,stair,-287322481,BLOCK 38,-287322481:7359177,STAIR #1,stair #,a18,bike bikes stairs stair,Stairs
12851,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504126,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12852,stair,-1755606837,BLOCK 38,-1755606837:6234796,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12853,stair,-1755606837,BLOCK 38,-1755606837:6214939,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12854,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032107,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12855,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032022,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12856,stair,-287322481,BLOCK 38,-287322481:7343413,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12857,stair,-1755606837,BLOCK 38,-1755606837:6226105,STAIR #1,stair #,a18,bike bikes stairs stair,Stairs
12858,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:3158886,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12859,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:3158877,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12860,stair,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3276353,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12861,stair,311705076,"REPO (Real Estate Portfolio Office, Inc.)",311705076:2244500,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12862,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703368,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12863,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703429,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12864,stair,-1001064926,BENNINGTON SCHOOL DISTRICT OFFICE 2ND FLOOR FIT-OUT,-1001064926:3552680,STAIR,stair,a18,bike bikes stairs stair,Stairs
12865,stair,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3276349,STAIR 10,stair,a18,bike bikes stairs stair,Stairs
12866,stair,1274885439,GOOGLE BUILDING E,1274885439:11424507,STAIR 05,stair,a18,bike bikes stairs stair,Stairs
12867,stair,-1789754593,POV T1 BLOCK A & C,-1789754593:3971976,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12868,stair,-698930271,POV T1 BLOCK A & C,-698930271:23341925,STAIR D,stair d,a18,bike bikes stairs stair,Stairs
12869,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2390550,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12870,stair,1085433047,TERMINAL 1,1085433047:3519262,STAIR C,stair c,a18,bike bikes stairs stair,Stairs
12871,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:3158872,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12872,stair,-1755606837,BLOCK 38,-1755606837:7420271,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12873,stair,1270479452,UNIVERSITY PLACE,1270479452:9731823,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12874,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19034064,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12875,stair,-287322481,BLOCK 38,-287322481:5416369,STAIR #1,stair #,a18,bike bikes stairs stair,Stairs
12876,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19034056,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12877,stair,-1220827535,APPLE BOULDER,-1220827535:2675317,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12878,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703425,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12879,stair,1910451546,SEA 140 - EMPIRE,1910451546:4681468,STAIR,stair,a18,bike bikes stairs stair,Stairs
12880,stair,1274885439,GOOGLE BUILDING E,1274885439:11406809,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12881,stair,1529473299,KU South,1529473299:17495328,STAIR,stair,a18,bike bikes stairs stair,Stairs
12882,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703597,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12883,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:3158875,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12884,stair,-1012654105,GRANITE TOWER,-1012654105:7871996,STAIR,stair,a18,bike bikes stairs stair,Stairs
12885,stair,324661123,SEA 140 - EMPIRE,324661123:5707303,STAIR,stair,a18,bike bikes stairs stair,Stairs
12886,stair,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2869165,EAST STAIR,east stair,a18,bike bikes stairs stair,Stairs
12887,stair,-1655215001,Great Western Bank Terminal Building Branch,-1655215001:3261141,STAIR,stair,a18,bike bikes stairs stair,Stairs
12888,stair,1774389068,"REPO (Real Estate Portfolio Office, Inc.)",1774389068:2244500,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12889,stair,275271178,84TH AND HIGHWAY 2 LINCOLN OFFICE BUILDING,275271178:3324680,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12890,stair,-1755606837,BLOCK 38,-1755606837:994827,STAIR #4,stair #,a18,bike bikes stairs stair,Stairs
12891,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1687938,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12892,stair,-707004497,Wells Fargo Center,-707004497:2457712,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12893,stair,2081869010,USAA CO3E RENOVATION,2081869010:2743580,STAIR,stair,a18,bike bikes stairs stair,Stairs
12894,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703581,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12895,stair,324661123,SEA 140 - EMPIRE,324661123:4682314,STAIR,stair,a18,bike bikes stairs stair,Stairs
12896,stair,-1001064926,BENNINGTON SCHOOL DISTRICT OFFICE 2ND FLOOR FIT-OUT,-1001064926:3464021,STAIR,stair,a18,bike bikes stairs stair,Stairs
12897,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23324908,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12898,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2392771,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12899,stair,-698930271,POV T1 BLOCK A & C,-698930271:23309822,STAIR C,stair c,a18,bike bikes stairs stair,Stairs
12900,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:3158881,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12901,stair,-287322481,BLOCK 38,-287322481:7360725,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12902,stair,-287322481,BLOCK 38,-287322481:7368229,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12903,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:3158894,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12904,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2411415,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12905,stair,1910451546,SEA 140 - EMPIRE,1910451546:4681406,STAIR,stair,a18,bike bikes stairs stair,Stairs
12906,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23275490,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12907,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:3158886,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12908,stair,-287322481,BLOCK 38,-287322481:7369691,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12909,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703561,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12910,stair,-1755606837,BLOCK 38,-1755606837:7346855,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12911,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19034072,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12912,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703597,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12913,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703379,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12914,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504162,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12915,stair,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2869189,WEST STAIR,west stair,a18,bike bikes stairs stair,Stairs
12916,stair,-287322481,BLOCK 38,-287322481:5416421,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12917,stair,1085433047,TERMINAL 1,1085433047:3520257,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12918,stair,1910451546,SEA 140 - EMPIRE,1910451546:4682314,STAIR,stair,a18,bike bikes stairs stair,Stairs
12919,stair,-1220827535,APPLE BOULDER,-1220827535:2672861,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12920,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504179,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12921,stair,-1755606837,BLOCK 38,-1755606837:6213234,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12922,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703581,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12923,stair,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3276323,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12924,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:3158886,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12925,stair,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703002,STAIR 6,stair,a18,bike bikes stairs stair,Stairs
12926,stair,350071974,WEIR'S PLAZA,350071974:3320907,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12927,stair,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:2408458,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12928,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032031,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12929,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23278313,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12930,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23275988,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12931,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504125,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12932,stair,-1274529740,DLR GROUP - PORTLAND OFFICE REMODEL,-1274529740:3276337,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12933,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299446,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12934,stair,-287322481,BLOCK 38,-287322481:5416866,STAIR #2,stair #,a18,bike bikes stairs stair,Stairs
12935,stair,-698930271,POV T1 BLOCK A & C,-698930271:23660213,STAIR B,stair b,a18,bike bikes stairs stair,Stairs
12936,stair,515742391,Cincinnati Marriott Hotel at River Center,515742391:1758715,STAIR 'B',stair 'b',a18,bike bikes stairs stair,Stairs
12937,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:13884978,FEATURE STAIR,feature stair,a18,bike bikes stairs stair,Stairs
12938,stair,1910451546,SEA 140 - EMPIRE,1910451546:4681448,STAIR,stair,a18,bike bikes stairs stair,Stairs
12939,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:3158894,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12940,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703425,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12941,stair,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:1703643,STAIR 4,stair,a18,bike bikes stairs stair,Stairs
12942,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:3158868,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12943,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23318678,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12944,stair,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:1703368,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12945,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23299447,FEATURE STAIR,feature stair,a18,bike bikes stairs stair,Stairs
12946,stair,-1790933234,1490 CURTIS STREET REPOSITIONING,-1790933234:2504134,STAIR A,stair a,a18,bike bikes stairs stair,Stairs
12947,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19034052,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
12948,stair,1492662939,STUDENT SERVICES COMPLEX,1492662939:4456675,STAIR 5,stair,a18,bike bikes stairs stair,Stairs
12949,stair,-287322481,BLOCK 38,-287322481:5416405,STAIR #3,stair #,a18,bike bikes stairs stair,Stairs
12950,stair,10332910,BUILDING 1,10332910:4517092,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12951,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19032008,STAIR 1,stair,a18,bike bikes stairs stair,Stairs
12952,stair,1634878593,USAA COLORADO SPRINGS INTERIORS PROJECT,1634878593:1703601,STAIR 3,stair,a18,bike bikes stairs stair,Stairs
12953,stair,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:19034076,STAIR 2,stair,a18,bike bikes stairs stair,Stairs
